"","latitude","longitude","permit_number","ai_name","ai_id","units","waste_amount","waste_type"
"1",45.27253958,-95.00968527,"SW-79","Kandiyohi County Sanitary Landfill",167,"cubic yards",100,"compost"
"2",45.65637787,-94.18118544,"SW-188","Henkemeyer Demolition Landfill",170,"cubic yards per year",600,"compost"
"3",47.55085576,-95.39434925,"SW-168","Clearwater County Demolition Debris Land Disposal",457,"cubic yards",200,"compost"
"4",46.74255742,-94.44755138,"SW-419","Cass County Transfer/Recycling Station",462,"cubic yards",2000,"compost"
"5",47.42169396,-94.83160809,"SW-306","Beltrami County Demolition Landfill",877,"cubic yards",14000,"compost"
"6",46.8564267,-95.89080886,"SW-311","Becker County Solid Waste Management Facility",878,"cubic yards",5000,"compost"
"7",44.96918871,-93.8427181,"PBR000649","Watertown WWTP",1190,"cubic yards per year",2e+05,"compost"
"8",45.786111,-93.305556,"SW-17","East Central Solid Waste Commission",1441,"cubic yards",5000,"compost"
"9",47.12794741,-91.54149778,"SW-398","Lake County Demolition Landfill",1467,"tons per year",365,"compost"
"10",47.30999594,-93.60579634,"SW-448","Itasca County Demolition Landfill/MSW Transfer Station",1469,"cubic yards",200,"compost"
"11",45.971461,-92.953155,"SW-401","ECC - Hinckley Transfer Station",1479,"cubic yards per year",100,"compost"
"12",46.339169,-94.40150192,"SW-291","Hengel Ready Mix & Construction Inc",1572,"cubic yards per year",1000,"compost"
"13",43.83176137,-94.42508225,"SW-357","State Special Waste Facility - Truman",1609,"tons per year",50000,"compost"
"14",46.5348297,-93.68923365,"SW-384","Garrison Disposal Co",1614,"cubic yards per year",80,"compost"
"15",46.36228028,-94.78393896,"PBR000698","Staples WWTP",1626,"cubic yards per year",200,"compost"
"16",43.67376803,-95.76487894,"SW-11","Nobles County Landfill Inc",2283,"cubic yards",5000,"compost"
"17",44.37775651,-93.22982225,"SW-123","Rice County Landfill",2367,"cubic yards per year",1e+05,"compost"
"18",46.29532432,-95.42348474,"SW-395","Henning Transfer Station/Demo Landfill",2373,"cubic yards",4000,"compost"
"19",45.27972385,-95.5902879,"SW-375","Swift County Compost/Recycling Facility",2375,"tons per year",6500,"compost"
"20",46.43096692,-94.06794088,"SW-376","Crow Wing County Landfill",2376,"cubic yards per year",25000,"compost"
"21",45.61404784,-96.84194813,"PBR001399","Browns Valley Demo Debris Land Disposal",2379,"cubic yards per year",120,"compost"
"22",46.75844039,-92.12260349,"SW-583","Western Lake Superior Sanitary District",2426,"tons per year",16000,"compost"
"23",47.49327836,-92.63750846,"SW-240","US Steel Corp - Minntac",2476,"cubic yards per year",1000,"compost"
"24",44.31084946,-93.26765858,"PBR000625","Faribault WWTP",2960,"cubic yards per year",1500,"compost"
"25",46.97377647,-94.10731438,"SW-489","Slagle Demolition Landfill",3019,"cubic yards",500,"compost"
"26",45.80901517,-96.48390643,"SW-404","Wheaton Demolition Debris Disposal",3022,"tons per year",2000,"compost"
"27",47.528099,-92.488554,"SW-405","Saint Louis County Regional Landfill",3023,"cubic yards per year",4000,"compost"
"28",45.32287122,-93.61053525,"PBR000688","Plaisted Companies Inc",3033,"cubic yards per year",9000,"compost"
"29",45.8367617,-95.75802009,"SW-410","Pope/Douglas Ash Landfill",3040,"tons per year",7800,"compost"
"30",45.8367617,-95.75802009,"SW-410","Pope/Douglas Ash Landfill",3040,"tons per year",7800,"compost"
"31",45.83682673,-95.75473653,"SW-410","Pope/Douglas Ash Landfill",3040,"cubic yards",15000,"compost"
"32",44.75321722,-93.00674014,"SW-383","SKB Rosemount Industrial Waste Facility",3163,"tons per year",50000,"compost"
"33",44.75321722,-93.00674014,"SW-383","SKB Rosemount Industrial Waste Facility",3163,"tons per year",50000,"compost"
"34",45.9405518,-95.33201662,"SW-406","Douglas County Demo & Landfill LLC",3165,"cubic yards",750,"compost"
"35",45.61434974,-95.34960186,"SW-408","Glenwood Demolition Disposal LLC",3169,"cubic yards per year",2500,"compost"
"36",44.52779105,-94.71928328,"PBR000629","Fairfax city of",3740,"cubic yards per year",200,"compost"
"37",47.25740756,-94.8728145,"SW-315","Hubbard County North Facility",3812,"cubic yards per year",1400,"compost"
"38",45.68535886,-92.96594213,"PBR000689","Rush City WWTP",3911,"cubic yards per year",500,"compost"
"39",45.52103673,-92.97524474,"PBR000693","North Branch WWTP",3915,"cubic yards per year",3000,"compost"
"40",46.91160361,-95.03269725,"SW-318","Hubbard County Southern Transfer Facility",3954,"cubic yards per year",5000,"compost"
"41",45.46166462,-94.46229166,"SW-333","TK Demolition Disposal LLC",3962,"cubic yards per year",2500,"compost"
"42",45.46152587,-94.46260897,"SW-333","TK Demolition Disposal LLC",3962,"cubic yards per year",2500,"compost"
"43",44.40208983,-92.30211669,"PBR000618","Lake City Compost Site",3964,"cubic yards per year",4500,"compost"
"44",45.559958,-95.888873,"SW-508","Stevens County Demolition and Transfer Station",3966,"cubic yards",20000,"compost"
"45",45.71776343,-95.00293112,"SW-335","Bueckers City Sanitation Services",3967,"cubic yards",1000,"compost"
"46",44.975182,-93.21274,"SW-525","SKB Malcolm Avenue Transfer Station",4201,"cubic yards",50000,"compost"
"47",44.02726436,-92.42868451,"SW-636","Olmsted Waste-to-Energy Facility",4218,"cubic yards per year",25000,"compost"
"48",44.78143109,-93.3121127,"PBR000645","Burnsville Yard Waste Compost Facility",4268,"cubic yards per year",70000,"compost"
"49",44.78143109,-93.3121127,"PBR000645","Burnsville Yardwaste Compost Facility",4268,"cubic yards",120000,"compost"
"50",44.54802666,-92.5682531,"SW-661","Red Wing Solid Waste Campus",4386,"cubic yards per year",15000,"compost"
"51",44.77925829,-93.05096918,"SW-45","Pine Bend Sanitary Landfill",4910,"tons per year",63000,"compost"
"52",47.80573969,-96.54398172,"SW-124","Polk County Sanitary Landfill",4918,"cubic yards per year",18200,"compost"
"53",46.54388445,-95.4434647,"SW-544","NE Otter Tail Phase II Ash & Demo Landfill",4933,"cubic yards per year",3500,"compost"
"54",48.566667,-93.441667,"SW-550","Koochiching Recycling & Transfer",4966,"tons per year",500,"compost"
"55",45.46216051,-94.40014972,"SW-557","Mississippi Topsoils Inc",6087,"tons per year",9360,"compost"
"56",44.04630723,-93.2335947,"PBR000668","OMG Midwest Inc/Southern MN Construction Limestone",7265,"cubic yards per year",15000,"compost"
"57",45.3279963,-93.0896317,"SW-609","SRC Inc - Transfer Station",13954,"cubic yards per year",24000,"compost"
"58",46.46224299,-93.73405188,"SW-541","Waste Management - Oak Ridge Landfill",35895,"cubic yards",1500,"compost"
"59",44.866107,-94.33950421,"SW-569","Hutchinson city of - Creekside Organic Material Processing Facility",36173,"tons per year",30000,"compost"
"60",44.8797775,-94.36339174,"SW-569","Hutchinson city of - Creekside Organic Material Processing Facility",36173,"tons per year",4400,"compost"
"61",44.859778,-93.603528,"SW-677","University of MN - Landscape Arboretum",37893,"cubic yards per year",12000,"compost"
"62",44.859778,-93.603528,"SW-677","University of MN - Landscape Arboretum",37893,"cubic yards per year",3000,"compost"
"63",44.4375344,-93.18953932,"PBR000701","Northfield city of",39224,"cubic yards per year",7000,"compost"
"64",45.12701423,-94.52655619,"PBR000636","Litchfield city of",39619,"cubic yards per year",900,"compost"
"65",46.66809366,-92.24594233,"PBR001261","Vonco V Duluth LLC",40354,"cubic yards",110000,"compost"
"66",46.66809366,-92.24594233,"SW-536","Vonco V Duluth LLC",40354,"cubic yards per year",110000,"compost"
"67",44.90066259,-93.7303977,"PBR000647","Minnetrista Yardwaste Compost Site",49736,"cubic yards",50000,"compost"
"68",45.352786,-93.866492,"SW-580","Vonco II LLC",50280,"tons per year",80000,"compost"
"69",45.352786,-93.866492,"SW-580","Vonco II LLC",50280,"cubic yards per year",110000,"compost"
"70",46.47385362,-95.14714508,"SW-317","Wadena County Solid Waste Facility",50971,"cubic yards per year",5000,"compost"
"71",46.43185012,-94.07493824,"SW-440","Crow Wing County Demo Debris Landfill",56131,"cubic yards per year",25000,"compost"
"72",44.61516879,-92.76731621,"PBR000663","Ries Farms",65903,"tons per year",65000,"compost"
"73",43.65207635,-93.02076845,"PBR000686","David Hillier Farm",78174,"cubic yards per year",7000,"compost"
"74",44.71111864,-93.0493058,"SW-601","Empire MSW Processing & SSOM Compost Facility",78533,"tons per year",31500,"compost"
"75",44.7110119,-93.0512154,"SW-601","Empire MSW Processing & SSOM Compost Facility",78533,"tons per year",31500,"compost"
"76",45.22537722,-93.24186837,"SW-618","SKB Transfer Station",83614,"cubic yards",1000,"compost"
"77",47.54334139,-90.96118957,"SW-614","Lambs Composting Facility",87586,"cubic yards",49000,"compost"
"78",44.87089717,-92.99674364,"PBR000683","Newport city of Public Works",90514,"cubic yards per year",750,"compost"
"79",43.84269419,-92.49392362,"SW-623","SKB Stewartville Recycling and Transfer",93970,"cubic yards",1037,"compost"
"80",44.16815254,-92.16557316,"PBR000695","Plainview city of",95216,"cubic yards per year",1500,"compost"
"81",45.003969,-93.4691436,"PBR000672","Plymouth city of Public Works",95671,"cubic yards per year",25000,"compost"
"82",45.19538235,-93.65938191,"PBR000563","Saint Michael city of",95836,"cubic yards per year",6000,"compost"
"83",45.31650729,-93.57738388,"PBR000832","Elk River city of",96102,"cubic yards",10000,"compost"
"84",45.98384585,-94.36578389,"PBR000626","Morrison County",96255,"cubic yards per year",3000,"compost"
"85",43.67975404,-93.38255843,"PBR000350","Albert Lea Landfill",97240,"cubic yards per year",2000,"compost"
"86",46.08777804,-94.54380894,"PBR000627","Morrison County",97763,"cubic yards per year",2000,"compost"
"87",46.00679796,-94.05895894,"PBR000628","Morrison County",97764,"cubic yards per year",2000,"compost"
"88",45.74152654,-94.94574617,"PBR000635","Sauk Centre city of",98775,"cubic yards per year",500,"compost"
"89",46.2743325,-95.74142665,"PBR000341","Battle Lake Transfer Station PBR",102231,"tons per year",100,"compost"
"90",43.97852868,-94.61584627,"PBR000665","Watonwan Cty Hwy Maint Shop & Yard",103034,"cubic yards per year",550,"compost"
"91",45.09494018,-92.99846953,"PBR000659","Ramsey Cty White Bear Twp Yard Waste Site",103057,"cubic yards per year",10000,"compost"
"92",44.93294406,-93.13104753,"PBR000658","Ramsey County Summit Hill Yard Waste Site",103058,"cubic yards per year",16000,"compost"
"93",44.97211486,-93.04821557,"PBR000655","Ramsey County Frank & Sims Yard Waste Site",103063,"cubic yards per year",22000,"compost"
"94",44.73449789,-93.59030598,"PBR000648","Shakopee Yardwaste Compost Facility",110042,"cubic yards",40000,"compost"
"95",45.55834105,-93.6010938,"PBR001218","Sylva Corporation Inc",110326,"cubic yards",8000,"compost"
"96",44.35671723,-92.07157165,"PBR000699","Wabasha Compost Site",119708,"cubic yards per year",800,"compost"
"97",46.33408829,-94.27780962,"PBR000550","Northland Arboretum",119990,"cubic yards",5000,"compost"
"98",47.5104549,-93.63262137,"PBR000678","Keewatin city of - Itasca County",120120,"cubic yards per year",50,"compost"
"99",44.31717784,-94.54000399,"PBR000680","New Ulm Compost Site",120121,"cubic yards per year",3000,"compost"
"100",45.16898549,-92.97622459,"PBR001345","Washington County Yard Waste Transfer",120122,"cubic yards per year",5750,"compost"
"101",44.46069505,-93.91440681,"PBR001361","City of Le Sueur Compost",120123,"cubic yards per year",1500,"compost"
"102",44.06879092,-96.38045165,"PBR000684","Pipestone Compost & Tree Dump Facility",120124,"cubic yards per year",1250,"compost"
"103",43.6652381,-92.33191973,"PBR000685","Spring Valley yard Waste & Composting Site",120125,"cubic yards per year",1000,"compost"
"104",44.41941902,-95.54592548,"PBR000687","Milroy Compost Site",120126,"cubic yards per year",100,"compost"
"105",45.40603183,-93.72286001,"PBR000690","Big Lake Compost Facility",120127,"cubic yards per year",8000,"compost"
"106",45.7115818,-93.96828814,"PBR000691","Foley Compost Site",120128,"cubic yards per year",3000,"compost"
"107",45.42065683,-93.84247214,"PBR000692","Becker Compost Facility",120129,"cubic yards per year",5000,"compost"
"108",44.35707399,-94.04220505,"PBR000694","Saint Peter Compost Site",120130,"cubic yards per year",15000,"compost"
"109",44.84255033,-93.1595839,"PBR000696","Gerten's Eagan Yard Waste PBR",120131,"cubic yards per year",40000,"compost"
"110",44.52404773,-93.16276223,"PBR000697","B&D Wood Recycling & Composting",120132,"cubic yards per year",35000,"compost"
"111",43.698572,-92.988505,"PBR000703","Cook Farm Compost Site",120133,"cubic yards",20000,"compost"
"112",44.18100325,-94.01637666,"PBR000594","North Mankato Recycling Center",120846,"cubic yards per year",2200,"compost"
"113",43.83040092,-91.78770223,"PBR000705","Rushford Compost Site",121702,"cubic yards per year",125,"compost"
"114",44.45954616,-95.74852046,"PBR000706","Marshall Compost Site",121703,"cubic yards per year",3500,"compost"
"115",45.4523771,-93.59087495,"PBR000707","Zimmerman Compost Site",121704,"cubic yards per year",1500,"compost"
"116",44.88002209,-93.01817543,"PBR000708","South Saint Paul Compost Site",121705,"cubic yards per year",3500,"compost"
"117",45.38814138,-92.83732438,"PBR000652","Lindstrom Collection System",122033,"cubic yards per year",1500,"compost"
"118",45.2466694,-93.87886197,"PBR000536","Wright County Compost & Recycling",123701,"cubic yards per year",5000,"compost"
"119",44.884816,-93.91151616,"PBR000615","RW Farms",125019,"cubic yards per year",50000,"compost"
"120",44.92983939,-93.00998743,"PBR000654","Ramsey County Battle Creek Yard Waste Site",125023,"cubic yards per year",6000,"compost"
"121",44.95388054,-93.16444638,"PBR000656","Ramsey County Midway Yard Waste Site",125024,"cubic yards per year",20000,"compost"
"122",45.11587833,-93.2066075,"PBR000657","Ramsey County Mounds View Yard Waste Site",125025,"cubic yards per year",19000,"compost"
"123",45.3979753,-94.70174972,"PBR000661","Paynesville Area Compost",125027,"cubic yards per year",3500,"compost"
"124",44.13738519,-93.70729852,"PBR000662","Janesville Compost Site",125028,"cubic yards per year",125,"compost"
"125",43.89075259,-92.50917311,"PBR000664","Rochester Compost Site",125029,"cubic yards per year",11000,"compost"
"126",44.77003229,-93.7893197,"PBR000666","Cologne Compost Pile",125030,"cubic yards per year",100,"compost"
"127",44.43770568,-93.58248214,"PBR000667","Montgomery Compost Site",125031,"cubic yards per year",90,"compost"
"128",44.23860491,-95.63388398,"PBR000674","Tracy Compost Facility",125035,"cubic yards per year",500,"compost"
"129",47.24131151,-93.68905034,"PBR000676","Cohasset city of  - Itasca County",125037,"cubic yards per year",350,"compost"
"130",47.24453668,-93.53474233,"PBR000677","Grand Rapids city of - Itasca County",125038,"cubic yards per year",2500,"compost"
"131",44.834719,-93.000813,"PBR000580","Saint Paul Park Compost",127511,"cubic yards per year",3000,"compost"
"132",46.7624421,-94.4797283,"PBR001060","Stockman Transfer Inc",128296,"cubic yards",10000,"compost"
"133",45.50059954,-93.24195088,"PBR001020","Isanti city of",129137,"cubic yards",2400,"compost"
"134",45.0073782,-96.176832,"PBR000803","Madison Compost Site",130697,"cubic yards per year",1200,"compost"
"135",44.7792502,-93.0509614,"PBR000538","Allied Waste Biological Accelerated Carbon",131241,"cubic yards per year",70000,"compost"
"136",45.09544624,-95.14511871,"PBR000631","Willmar WWTF",132059,"cubic yards per year",3500,"compost"
"137",46.74124718,-93.90361242,"PBR000632","Emily city of",132060,"cubic yards per year",100,"compost"
"138",45.01166307,-93.15922345,"PBR000633","Roseville city of",132061,"cubic yards per year",20000,"compost"
"139",45.08994683,-94.33041608,"PBR000637","Dassel city of",132063,"cubic yards per year",200,"compost"
"140",43.99844222,-94.04600296,"SW-662","Full Circle Organics/Good Thunder Compost Facility",132136,"tons per year",25000,"compost"
"141",46.1576277,-95.0207944,"PBR000544","Eagle Bend Compost/Brush Site PBR",133317,"cubic yards",16000,"compost"
"142",46.263746,-96.088752,"SW-572","Fergus Falls South Landfill",133665,"tons per year",2400,"compost"
"143",44.81139472,-92.93421463,"PBR000650","Cottage Grove Compost Site",135294,"cubic yards per year",15000,"compost"
"144",45.64299426,-94.23590276,"PBR000670","Sartell Compost Site",135296,"cubic yards per year",3000,"compost"
"145",44.47418918,-93.40250431,"PBR000585","Lonsdale Compost Site - Sticha Park",137401,"cubic yards",2000,"compost"
"146",43.87251138,-93.04807123,"PBR001012","Blooming Prairie city of",138512,"cubic yards",500,"compost"
"147",46.8562869,-96.76793929,"PBR000968","Moorhead Compost Site",139272,"cubic yards",4000,"compost"
"148",45.61142552,-94.15768121,"PBR000984","Sauk Rapids Compost Site",140384,"cubic yards",7500,"compost"
"149",44.780796,-93.5709403,"PBR001401","OTI Inc Yard Waste and SSOM Facility",140496,"cubic yards per year",24000,"compost"
"150",44.23049404,-93.58820004,"PBR000980","Fessel's Wood Recycling Services",140670,"cubic yards",25000,"compost"
"151",44.73303226,-92.8761392,"PBR000994","Gerten's Hastings Yard Waste PBR",140708,"cubic yards",45000,"compost"
"152",45.569167,-94.086667,"SW-671","Tri-County Organics",140882,"cubic yards per year",20000,"compost"
"153",45.12526663,-93.44445135,"PBR000986","Maple Grove Yard Waste Site",142001,"tons per day",1000,"compost"
"154",43.62126936,-94.10026894,"PBR000996","Blue Earth Brush & Burn Site",142457,"cubic yards",1200,"compost"
"155",45.03914848,-92.88342842,"PBR001073","Buberl Black Dirt Inc",144666,"cubic yards",4000,"compost"
"156",45.24257863,-92.98381379,"PBR001144","Forest Lake Compost Site - Forest Blvd",147956,"cubic yards",120,"compost"
"157",46.84593072,-96.72832417,"PBR001112","Doubting Thomas Farms",149146,"cubic yards",45,"compost"
"158",46.91585035,-96.29837668,"PBR001141","Full Circle Organics Recycling LLC",149480,"cubic yards",150000,"compost"
"159",46.75864381,-92.23533192,"PBR001107","Snowstorm LLC",150704,"cubic yards",500,"compost"
"160",47.04081496,-91.66400202,"PBR001150","Two Harbors city of Yard Waste Facility",153921,"cubic yards",500,"compost"
"161",45.39182196,-92.75665868,"PBR001159","Shafer City of Yard Waste PBR",156443,"cubic yards",100,"compost"
"162",45.16507939,-92.97791491,"PBR001191","Rice Creek Compost Site",212949,"cubic yards per year",8000,"compost"
"163",44.926427,-93.83062,"PBR001340","Eklund Yard and Tree Disposal",231786,"cubic yards",50000,"compost"
"164",44.8235393,-93.44826183,"PBR001368","City of Eden Prairie Yard Waste drop Off Site",234167,"cubic yards per year",30000,"compost"
"165",46.38389229,-94.27778769,"PBR001359","Mike's Tree Co",234918,"cubic yards per year",500,"compost"
"166",44.65718972,-93.61318896,"PBR001360","Jordan Yard Waste Collection Site",234919,"cubic yards per year",60,"compost"
"167",45.98161831,-95.50028441,"SW-722","Utopia Soils LLC",246373,"cubic yards per year",16800,"compost"
"168",45.98231351,-95.50000546,"SW-722","Utopia Soils LLC",246373,"cubic yards",13333,"compost"
"169",45.98204512,-95.50014493,"SW-722","Utopia Soils LLC",246373,"cubic yards",2400,"compost"
"170",46.894403,-94.494277,"PBR001381","Northland Environmental",246518,"cubic yards",7000,"compost"
"171",44.122946662,-94.087398162,"SW-87",NA,NA,"Cubic Meters",98190946,"gas capture"
"172",44.78534948,-93.30253424,"SW-56",NA,NA,"Cubic Meters",35652285,"gas capture"
"173",44.77925027,-93.05096145,"SW-45",NA,NA,"Cubic Meters",31546144,"gas capture"
"174",45.37762197,-93.56423935,"SW-74",NA,NA,"Cubic Meters",25184215.66,"gas capture"
"175",44.81360245,-94.24882507,"SW-6",NA,NA,"Cubic Meters",12286174,"gas capture"
"176",45.2435112,-93.88722992,"SW-60",NA,NA,"Cubic Meters",7328436,"gas capture"
"177",45.8494606,-93.35296631,"SW-17",NA,NA,"Cubic Meters",6524776,"gas capture"
"178",44.34462335,-95.89702784,"SW-23",NA,NA,"Cubic Meters",2306498,"gas capture"
"179",46.432913071,-94.079308213,"SW-376",NA,NA,"Cubic Meters",1387597,"gas capture"
"180",46.83625412,-96.41507721,"SW-34",NA,NA,"Cubic Meters",1289549,"gas capture"
"181",47.52762222,-92.48182678,"SW-405",NA,NA,"Cubic Meters",306365.91,"gas capture"
"182",48.785435595,-96.81670052,"SW-92",NA,NA,"Cubic Meters",0,"gas capture"
"183",48.6038899,-93.40515856,"SW-478",NA,NA,"Cubic Meters",0,"gas capture"
"184",47.780178212,-96.386261571,"SW-124",NA,NA,"Cubic Meters",0,"gas capture"
"185",47.59339905,-92.14787292,"SW-619",NA,NA,"Cubic Meters",0,"gas capture"
"186",47.01102448,-92.46287537,"SW-428",NA,NA,"Cubic Meters",0,"gas capture"
"187",46.669985981,-92.239594536,"SW-536",NA,NA,"Cubic Meters",0,"gas capture"
"188",46.259060475,-96.084924145,"SW-572",NA,NA,"Cubic Meters",0,"gas capture"
"189",45.93371762,-94.28608421,"SW-15",NA,NA,"Cubic Meters",0,"gas capture"
"190",45.83883833,-95.721779261,"SW-410",NA,NA,"Cubic Meters",0,"gas capture"
"191",45.35175584,-93.869626188,"SW-580",NA,NA,"Cubic Meters",0,"gas capture"
"192",45.27864075,-95.01200104,"SW-79",NA,NA,"Cubic Meters",0,"gas capture"
"193",44.67050552,-95.01849365,"SW-90",NA,NA,"Cubic Meters",0,"gas capture"
"194",44.04673767,-92.58881378,"SW-355",NA,NA,"Cubic Meters",0,"gas capture"
"195",43.95579529,-93.11091614,"SW-131",NA,NA,"Cubic Meters",0,"gas capture"
"196",43.947164944,-95.20300225,"SW-143",NA,NA,"Cubic Meters",0,"gas capture"
"197",43.672662473,-95.758449429,"SW-11",NA,NA,"Cubic Meters",0,"gas capture"
"198",43.672585195,-95.758494408,"SW-11","Nobles County Landfill - SW-11",NA,"cubic yards",73311,"landfill or construction, demo and inert"
"199",44.374481252,-93.227618649,"SW-123","Rice County Solid Waste Facility - SW-123",NA,"cubic yards",61589,"landfill or construction, demo and inert"
"200",47.779770668,-96.392328053,"SW-124","Polk County Landfill - SW-124",NA,"cubic yards",76600,"landfill or construction, demo and inert"
"201",43.952942211,-93.109999185,"SW-131","Steele County Sanitary Landfill - SW-131",NA,"cubic yards",55902,"landfill or construction, demo and inert"
"202",43.947196322,-95.20296213,"SW-143","Cottonwood County Landfill - SW-143",NA,"cubic yards",32690,"landfill or construction, demo and inert"
"203",45.941836008,-94.295412303,"SW-15","Morrison County Solid Waste Management Facility - SW-15",NA,"cubic yards",65813,"landfill or construction, demo and inert"
"204",47.550666165,-95.396701648,"SW-168","Clearwater County Demolition Landfill - SW-168",NA,"cubic yards",2450,"landfill or construction, demo and inert"
"205",45.848916214,-93.352419884,"SW-17","East Central Solid Waste Commission - SW-17",NA,"cubic yards",117480,"landfill or construction, demo and inert"
"206",45.656658299,-94.182696292,"SW-188","Henkemeyer Demolition Landfill - SW-188",NA,"cubic yards",19025,"landfill or construction, demo and inert"
"207",46.724598344,-92.430091049,"SW-209","Sappi Cloquet LLC Industrial Landfill - SW-209",NA,"cubic yards",13700,"landfill or construction, demo and inert"
"208",47.197981144,-93.502337825,"SW-210","Grand Rapids Sludge Facility - SW-210",NA,"cubic yards",17857,"landfill or construction, demo and inert"
"209",46.288111384,-96.037560479,"SW-211","Otter Tail Power Company Hoot Lake Plant - SW-211",NA,"cubic yards",9885,"landfill or construction, demo and inert"
"210",44.347294124,-95.902112413,"SW-23","Lyon County Regional Landfill - SW-23",NA,"cubic yards",71442,"landfill or construction, demo and inert"
"211",44.213045196,-94.002064434,"SW-254","Pilgrims Demolition Landfill- SW-254",NA,"cubic yards",73758,"landfill or construction, demo and inert"
"212",44.30904011,-92.760729094,"SW-263","Wanamingo Demolition Debris Land Disposal Facility - SW-263",NA,"cubic yards",1200,"landfill or construction, demo and inert"
"213",44.548094176,-92.483732796,"SW-264","USG Interiors, Inc. Industrial Landfill  Red Wing - SW-264",NA,"cubic yards",12337,"landfill or construction, demo and inert"
"214",46.88252705,-96.472554518,"SW-277","Clay Demolition Landfill - SW-277",NA,"cubic yards",20294,"landfill or construction, demo and inert"
"215",44.762000798,-93.589563046,"SW-290","Dem-Con Landfill, LLC - SW-290",NA,"cubic yards",590929,"landfill or construction, demo and inert"
"216",46.33888569,-94.403648489,"SW-291","Hengel Ready Mix and Construction, Inc. - SW-291",NA,"cubic yards",40677,"landfill or construction, demo and inert"
"217",45.390898169,-93.906651482,"SW-293","Xcel - Sherco 3 AQCS Solids Landfill - SW-293",NA,"cubic yards",120066,"landfill or construction, demo and inert"
"218",44.120925904,-94.097262327,"SW-298","Wilmarth Ash Disposal Facility Permit Number - SW-298",NA,"cubic yards",32785,"landfill or construction, demo and inert"
"219",44.04690057,-92.75663641,"SW-302","Dodge County Transfer Station - SW-302",NA,"cubic yards",7800,"landfill or construction, demo and inert"
"220",44.864648407,-93.026729765,"SW-303","Dawnway Demolition Landfill - SW-303",NA,"cubic yards",62851,"landfill or construction, demo and inert"
"221",47.422588432,-94.83831195,"SW-306","Beltrami County Demolition Landfill - SW-306",NA,"cubic yards",9380,"landfill or construction, demo and inert"
"222",44.551804852,-92.57697383,"SW-307","Red Wing Ash Disposal Facility Permit Number - SW-307",NA,"cubic yards",41455,"landfill or construction, demo and inert"
"223",46.857029656,-95.883239506,"SW-311","Becker County Transfer Station and Demolition Landfill - SW-311",NA,"cubic yards",9906,"landfill or construction, demo and inert"
"224",47.258001918,-94.873793283,"SW-315","Hubbard County North Transfer Station - SW-315",NA,"cubic yards",4677,"landfill or construction, demo and inert"
"225",46.473485436,-95.148928285,"SW-317","Wadena County Solid Waste - SW-317",NA,"cubic yards",7193,"landfill or construction, demo and inert"
"226",46.927096804,-95.034773211,"SW-318","Hubbard County South Transfer Station - SW-318",NA,"cubic yards",12650,"landfill or construction, demo and inert"
"227",47.87932833,-96.294563355,"SW-331","Red Lake County Demolition Landfill - SW-331",NA,"cubic yards",1418,"landfill or construction, demo and inert"
"228",47.380935141,-96.304173542,"SW-332","Norman County Demolition Landfill - SW-332",NA,"cubic yards",4664,"landfill or construction, demo and inert"
"229",45.460546804,-94.462556717,"SW-333","TK Demolition Disposal - SW-333",NA,"cubic yards",54353,"landfill or construction, demo and inert"
"230",47.239660121,-96.021296558,"SW-337","Mahnomen County Demolition Landfill - SW-337",NA,"cubic yards",1528,"landfill or construction, demo and inert"
"231",46.837955285,-96.412590649,"SW-34","Clay County Sanitary Landfill - SW-34",NA,"cubic yards",40360,"landfill or construction, demo and inert"
"232",48.660302153,-94.841928778,"SW-342","Lake of the Woods Co Recovery Facility - SW-342",NA,"cubic yards",77639,"landfill or construction, demo and inert"
"233",44.04254307,-92.580372247,"SW-355","Olmsted County Kalmar Landfill - SW-355",NA,"cubic yards",77589,"landfill or construction, demo and inert"
"234",46.10306072,-94.425964855,"SW-359","Camp Ripley Demolition Landfill - SW-359",NA,"cubic yards",462,"landfill or construction, demo and inert"
"235",46.432937673,-94.079795888,"SW-376","Crow Wing County MSW Landfill - SW-376",NA,"cubic yards",67982,"landfill or construction, demo and inert"
"236",44.750609427,-92.934456148,"SW-383","SKB Rosemount Industrial Waste Facility - SW-383",NA,"cubic yards",1419692,"landfill or construction, demo and inert"
"237",46.295994262,-95.423282169,"SW-395","Henning Transfer Station/Demolition Landfill - SW-395",NA,"cubic yards",7114,"landfill or construction, demo and inert"
"238",47.130715902,-91.545246158,"SW-398","Lake County Demolition Landfill - SW-398",NA,"cubic yards",2135,"landfill or construction, demo and inert"
"239",46.674912744,-92.469130459,"SW-399","Shamrock Landfill -SW-399",NA,"cubic yards",166834,"landfill or construction, demo and inert"
"240",46.067013333,-94.853034914,"SW-403","Todd County Demolition Landfill - SW-403",NA,"cubic yards",3599,"landfill or construction, demo and inert"
"241",45.807933189,-96.482844231,"SW-404","Wheaton Demo Landfill - SW-404",NA,"cubic yards",317,"landfill or construction, demo and inert"
"242",47.531047097,-92.481097672,"SW-405","St Louis County Regional Landfill - SW-405",NA,"cubic yards",80588,"landfill or construction, demo and inert"
"243",45.948762218,-95.330969533,"SW-406","Douglas County Demolition & Landfill - SW-406",NA,"cubic yards",13063,"landfill or construction, demo and inert"
"244",46.736493586,-95.93975343,"SW-407","Lakes Area Demolition Facility - SW-407",NA,"cubic yards",14730,"landfill or construction, demo and inert"
